id,title,release_date,moby_score,moby_url,platforms,genres,developers,publishers
129778,Command & Conquer 3: Kane's Wrath,2008-06-23,7.46,https://www.mobygames.com/game/129778/command-conquer-3-kanes-wrath/,"Xbox 360, Xbox One","Strategy / tactics, Real-time, War, Diagonal-down, Free camera, Point and select, Multiple units/characters control, Africa, Asia, Europe, Oceania, Regional differences, Real-time strategy (RTS)","Electronic Arts Los Angeles, BreakAway Games Ltd.","Electronic Arts, Inc."
59157,Twisted Metal,2012-02-14,7.45,https://www.mobygames.com/game/59157/twisted-metal/,PlayStation 3,"Racing / Driving, 1st-person, Arcade, Cyberpunk / dark sci-fi, Behind view, Vehicular combat, Automobile, Regional differences","Eat, Sleep, Play, Inc.",Sony Computer Entertainment America LLC
42634,"Burn, Zombie Burn!",2009-03-26,7.45,https://www.mobygames.com/game/42634/burn-zombie-burn/,"Windows, Macintosh, PlayStation 3, Android, Ouya","Action, Arcade, Shooter, Diagonal-down, Regional differences",doublesix Video Games Ltd.,"P2 Games Limited, doublesix Video Games Ltd., Kavcom Ltd"
5088,Final Fight,1989-12,7.45,https://www.mobygames.com/game/5088/final-fight/,"Amiga, SEGA CD, Atari ST, Commodore 64, ZX Spectrum, Amstrad CPC, J2ME, iPhone, Sharp X68000, Arcade","Action, Side view, Beat 'em up / brawler, 2D scrolling, Regional differences","Capcom Co., Ltd.","SEGA Enterprises Ltd., Capcom Mobile, Inc., Capcom Co., Ltd., U.S. Gold Ltd."
143792,The Saboteur,2009-12-04,7.44,https://www.mobygames.com/game/143792/the-saboteur/,"Windows, PlayStation 3, Xbox 360","Action, Racing / Driving, 1st-person, Shooter, Compilation, Stealth, War, 3rd-person (Other), Direct control, Automobile, Europe, World War II, Regional differences","Pandemic Studios, LLC","Electronic Arts, Inc."
3552,Fallout Tactics: Brotherhood of Steel,2001-03-15,7.44,https://www.mobygames.com/game/3552/fallout-tactics-brotherhood-of-steel/,"Windows, Windows Apps","Strategy / tactics, Sci-fi / futuristic, Real-time, Isometric, Role-playing (RPG), Post-apocalyptic, Turn-based, Regional differences","Micro Forté Pty. Ltd., 14° East","Interwise Multimedia Corp., Interplay Entertainment Corp., Frogster Interactive Pictures AG, UIG Entertainment GmbH, Interplay Productions, Inc., Bethesda Softworks LLC, 1C Company"
12394,Sacred,2004-02-27,7.44,https://www.mobygames.com/game/12394/sacred/,Windows,"Real-time, Isometric, Role-playing (RPG), Hack and slash, Fantasy, Diagonal-down, 2D scrolling, Action RPG, Point and select, Regional differences",Studio II Software GmbH,"Akella, ASCARON Entertainment GmbH, Take-Two Interactive Software, Inc., FX Interactive, S.L., MediaQuest, Encore, Inc."
7728,Journey to Silius,1990-08-10,7.43,https://www.mobygames.com/game/7728/journey-to-silius/,"Windows, NES, Nintendo Switch","Action, Sci-fi / futuristic, Arcade, Side view, Platform, Shooter, 2D scrolling, Fixed / flip-screen, Regional differences","Sun Electronics Corp., Tokai Engineering","Nintendo Co., Ltd., Sun Corporation of America, Nintendo of America Inc., Sun Electronics Corp., Nintendo of Europe GmbH"
4608,Dragon Warrior III,1988-02-10,7.43,https://www.mobygames.com/game/4608/dragon-warrior-iii/,NES,"Top-down, Role-playing (RPG), Fantasy, Turn-based, Japanese-style RPG (JRPG), Regional differences","Chunsoft Co., Ltd.","Enix America Corporation, Enix Corporation"
47109,Singularity,2010-06-25,7.43,https://www.mobygames.com/game/47109/singularity/,"Windows, Xbox 360, PlayStation 3","Action, 1st-person, Sci-fi / futuristic, Shooter, Direct control, Regional differences",Raven Software Corporation,"Activision Publishing, Inc., 1C-SoftClub"
10835,Commandos 3: Destination Berlin,2003-10-14,7.43,https://www.mobygames.com/game/10835/commandos-3-destination-berlin/,Windows,"Strategy / tactics, Historical events, Real-time, Isometric, Stealth, War, Diagonal-down, Free camera, Point and select, Multiple units/characters control, Europe, World War II, Regional differences, Real-time tactics (RTT)",Pyro Studios S.L.,"Eidos Interactive Limited, SunTendy Interactive Multimedia Co., Ltd., Kalypso Media Digital Ltd., Mastertronic Games Ltd., Noviy Disk, Merge Games Ltd."
1428,Tomb Raider III: Adventures of Lara Croft,1998-11-21,7.43,https://www.mobygames.com/game/1428/tomb-raider-iii-adventures-of-lara-croft/,"Windows, PlayStation, PSP, Macintosh, PlayStation 3, PS Vita","Action, Platform, Puzzle elements, Behind view, Direct control, Asia, Europe, North America, Oceania, Regional differences",Core Design Ltd.,"Eidos Interactive Limited, Aspyr Media, Inc., Square Enix Limited, Sold Out Sales & Marketing Ltd., Enix Corporation"
3755,Turok: Rage Wars,1999-11-23,7.41,https://www.mobygames.com/game/3755/turok-rage-wars/,Nintendo 64,"Action, 1st-person, Sci-fi / futuristic, Shooter, Regional differences",Acclaim Studios Austin,"Acclaim Entertainment, Inc."
14355,Chiki Chiki Boys,1990-06,7.41,https://www.mobygames.com/game/14355/chiki-chiki-boys/,"Genesis, Amiga, Atari ST, TurboGrafx CD, Arcade, PS Vita, PlayStation 3, PSP","Action, Side view, Platform, Fantasy, 2D scrolling, RPG elements, Direct control, Regional differences","Capcom Co., Ltd.","SEGA Enterprises Ltd., NEC Avenue, Ltd., U.S. Gold Ltd., Capcom Co., Ltd."
55230,The Darkness II,2012-02-07,7.41,https://www.mobygames.com/game/55230/the-darkness-ii/,"Windows, Xbox 360, PlayStation 3","Action, 1st-person, Shooter, Licensed, Direct control, Regional differences","Digital Extremes, Inc.","2K Games, Inc., 1C-SoftClub"
15033,Donkey Konga,2003-12-12,7.41,https://www.mobygames.com/game/15033/donkey-konga/,GameCube,"Simulation, Side view, Music / rhythm, 2D scrolling, Mini-games, Regional differences",Namco Limited,"Nintendo Co., Ltd."
1331,Soldier of Fortune,2000-03-29,7.4,https://www.mobygames.com/game/1331/soldier-of-fortune/,"Linux, Windows, Dreamcast","Action, 1st-person, Shooter, Licensed, Direct control, Africa, Asia, Contemporary, Europe, Middle East, North America, Regional differences",Raven Software Corporation,"Acer TWP Corp, Loki Entertainment Software, Inc., Crave Entertainment, Inc., Activision, Inc."
27017,God Hand,2006-09-14,7.4,https://www.mobygames.com/game/27017/god-hand/,"PlayStation 2, PlayStation 3","Action, Fantasy, Beat 'em up / brawler, 3rd-person (Other), RPG elements, Western, Quick Time Events (QTEs), Regional differences","Clover Studio Co., Ltd.","Capcom Co., Ltd."
65716,Wolfenstein: The New Order,2014-05-19,7.39,https://www.mobygames.com/game/65716/wolfenstein-the-new-order/,"Windows, Xbox 360, PlayStation 3, Windows Apps, PlayStation 4, Xbox One, Xbox Cloud Gaming","Action, 1st-person, Sci-fi / futuristic, Shooter, Fantasy, Stealth, Romance, War, Regional differences",ZeniMax Sweden AB,"ak tronic Software & Services GmbH, Bethesda Softworks LLC"
5038,Marvel Super Heroes vs. Street Fighter,1997-06-18,7.39,https://www.mobygames.com/game/5038/marvel-super-heroes-vs-street-fighter/,"PlayStation, SEGA Saturn, Arcade","Action, Side view, Martial arts, Fighting, Anime / Manga, Licensed, 2D scrolling, Regional differences","Capcom Co., Ltd.","Capcom Co., Ltd."
57599,Counter-Strike: Global Offensive,2012-08-21,7.38,https://www.mobygames.com/game/57599/counter-strike-global-offensive/,"Linux, Windows, Xbox 360, Macintosh, PlayStation 3, Xbox One","Action, 1st-person, Shooter, Tactical shooter, Direct control, Regional differences, Gambling elements","Hidden Path Entertainment, Inc., Valve Corporation",Valve Corporation
7313,Final Fantasy,1987-12-18,7.38,https://www.mobygames.com/game/7313/final-fantasy/,"NES, MSX, BREW, J2ME, Wii, Nintendo 3DS, Wii U","Role-playing (RPG), Anime / Manga, Fantasy, Turn-based, Diagonal-down, Japanese-style RPG (JRPG), Regional differences","Square Co., Ltd.","Square Enix Co., Ltd., Micro Cabin Corp., Square Enix, Inc., Namco Networks America Inc., Playtronic Industrial Ltda., Square Co., Ltd., Nintendo of America Inc."
18069,Area-51,2005-04-25,7.38,https://www.mobygames.com/game/18069/area-51/,"Windows, PlayStation 2, Xbox","Action, 1st-person, Sci-fi / futuristic, Shooter, Direct control, Regional differences",Midway Studios - Austin Inc.,"Midway Home Entertainment, Inc., Midway Games Limited, Success Corp., Noviy Disk"
5241,Great Naval Battles: North Atlantic 1939-43,1992,7.36,https://www.mobygames.com/game/5241/great-naval-battles-north-atlantic-1939-43/,DOS,"Simulation, Strategy / tactics, 1st-person, Historical events, Real-time, Naval / watercraft, Wargame, World War II, Regional differences, Real-time strategy (RTS)",IO Design Group Inc.,"Strategic Simulations, Inc., Softgold Computerspiele GmbH"
4521,Breath of Fire IV,2000-04-27,7.36,https://www.mobygames.com/game/4521/breath-of-fire-iv/,"Windows, PlayStation, PS Vita, PlayStation 3, PSP","Isometric, Role-playing (RPG), Fantasy, Turn-based, Diagonal-down, Japanese-style RPG (JRPG), Regional differences","Capcom Co., Ltd.","Acer TWP Corp, Shanghai UBIsoft Computer Software Co., Ltd., Sony Computer Entertainment Inc., SourceNext Corporation, Capcom Co., Ltd."
69002,The Evil Within,2014-10-13,7.36,https://www.mobygames.com/game/69002/the-evil-within/,"Windows, Xbox 360, PlayStation 3, PlayStation 4, Xbox One, Xbox Cloud Gaming","Action, Puzzle elements, Horror, Survival horror, Behind view, Regional differences",Tango Gameworks,"Bethesda Softworks LLC, ak tronic Software & Services GmbH"
3400,Pandemonium!,1996-11-05,7.36,https://www.mobygames.com/game/3400/pandemonium/,"Windows, PlayStation, SEGA Saturn, N-Gage, PlayStation 3, N-Gage (service), iPhone, PS Vita, BREW, PSP","Action, Side view, Platform, Fantasy, 2D scrolling, Direct control, Regional differences",Toys for Bob Inc.,"BMG Interactive Entertainment, Electronic Arts, Inc., Bandai Co., Ltd., Eidos Interactive Limited, Crystal Dynamics, Inc., Square Enix Limited, Sony Computer Entertainment Europe Ltd."
6053,Kid Dracula,1993-01-03,7.36,https://www.mobygames.com/game/6053/kid-dracula/,Game Boy,"Action, Side view, Platform, Fantasy, 2D scrolling, Regional differences","Konami Corporation, Konami Co., Ltd.","Konami Co., Ltd., Konami Corporation"
6826,Medal of Honor: Frontline,2002-05-29,7.35,https://www.mobygames.com/game/6826/medal-of-honor-frontline/,"PlayStation 2, Xbox, GameCube, PlayStation 3","Action, 1st-person, Historical events, Shooter, War, Direct control, Europe, World War II, Regional differences",Electronic Arts Los Angeles,"Electronic Arts, Inc."
19650,Quake 4,2005-10-18,7.35,https://www.mobygames.com/game/19650/quake-4/,"Linux, Windows, Xbox 360, Macintosh, Windows Apps","Action, 1st-person, Sci-fi / futuristic, Shooter, Direct control, Regional differences","Raven Software Corporation, id Software, Inc.","Activision Publishing, Inc., Bethesda Softworks LLC, Aspyr Media, Inc., 1C Company, ak tronic Software & Services GmbH"
55782,Prototype 2,2012-04-24,7.34,https://www.mobygames.com/game/55782/prototype-2/,"Windows, Xbox 360, PlayStation 3","Action, Sci-fi / futuristic, Shooter, Behind view, Direct control, North America, Regional differences",Radical Entertainment Inc.,"Activision Publishing, Inc."
13454,SpellCaster,1988-09-23,7.33,https://www.mobygames.com/game/13454/spellcaster/,SEGA Master System,"Action, Adventure, 1st-person, Side view, Metroidvania, Fantasy, Licensed, 2D scrolling, Regional differences",SEGA Enterprises Ltd.,"Tec Toy Indústria de Brinquedos S.A., SEGA Enterprises Ltd., SEGA of America, Inc."
20695,Sniper Elite,2005-09-29,7.33,https://www.mobygames.com/game/20695/sniper-elite/,"Windows, PlayStation 2, Xbox, Wii, Macintosh","Action, Simulation, 1st-person, Historical events, Shooter, Spy / espionage, Stealth, Behind view, World War II, Regional differences",Rebellion Developments Ltd.,"Namco Hometek Inc., Buka Entertainment, ak tronic Software & Services GmbH, MC2-Microïds, MC2 France, Reef Entertainment Ltd., Rebellion Developments Ltd."
4880,Ace Combat 3: Electrosphere,1999-05-27,7.33,https://www.mobygames.com/game/4880/ace-combat-3-electrosphere/,PlayStation,"Action, 1st-person, Flight / aviation, Shooter, Behind view, Vehicle simulator, Regional differences",Namco Limited,"Sony Computer Entertainment Europe Ltd., Namco Limited, Namco Hometek Inc."
15825,Alien Hominid,2004-11-21,7.33,https://www.mobygames.com/game/15825/alien-hominid/,"PlayStation 2, Game Boy Advance, Xbox, GameCube, Xbox 360, Xbox One","Action, Sci-fi / futuristic, Side view, Shooter, Fantasy, 2D scrolling, Regional differences",The Behemoth,"ZOO Digital Publishing Ltd., O~3 Entertainment, The Behemoth, Microsoft Corporation"
1953,Total Annihilation: Kingdoms,1999-06-23,7.33,https://www.mobygames.com/game/1953/total-annihilation-kingdoms/,Windows,"Strategy / tactics, Top-down, Real-time, Isometric, Fantasy, War, Free camera, Point and select, Multiple units/characters control, Regional differences, Real-time strategy (RTS)",Cavedog Entertainment,"Humongous Entertainment, Inc., Sold Out Sales & Marketing Ltd., Infogrames, Inc., Acer TWP Corp, Akella"
1267,Alien Trilogy,1996-02-29,7.32,https://www.mobygames.com/game/1267/alien-trilogy/,"DOS, PlayStation, SEGA Saturn, Windows","Action, 1st-person, Sci-fi / futuristic, Shooter, Licensed, Regional differences",Probe Entertainment Ltd.,"Acclaim Entertainment, Inc., Tec Toy Indústria de Brinquedos S.A., Throwback Entertainment Inc."
62235,Beyond: Two Souls,2013-10-08,7.32,https://www.mobygames.com/game/62235/beyond-two-souls/,PlayStation 3,"Action, Adventure, 1st-person, Sci-fi / futuristic, Spy / espionage, Stealth, 3rd-person (Other), Cinematic camera, Quick Time Events (QTEs), Regional differences",Quantic Dream SA,"Sony Computer Entertainment Europe Ltd., Sony Computer Entertainment America LLC"
3874,Tower Toppler,1987,7.31,https://www.mobygames.com/game/3874/tower-toppler/,"DOS, Game Boy, Amiga, NES, Atari ST, Commodore 64, Atari 7800, ZX Spectrum, Amstrad CPC, Symbian, Wii, Acorn 32-bit, Antstream","Action, Arcade, Side view, Licensed, 2D scrolling, Direct control, Regional differences",,"Hiro Co., Ltd., Commodore Gaming, Hewson Consultants Ltd., Atari Corporation, Krisalis Software Ltd., Triffix Entertainment Inc., U.S. Gold Ltd., Telcogames Ltd."
5863,Body Harvest,1998-10-20,7.31,https://www.mobygames.com/game/5863/body-harvest/,Nintendo 64,"Action, Racing / Driving, Sci-fi / futuristic, Behind view, Regional differences",DMA Design Limited,"Gremlin Interactive Limited, Midway Home Entertainment, Inc."
42151,Wolfenstein,2009-08-18,7.31,https://www.mobygames.com/game/42151/wolfenstein/,"Windows, Xbox 360, PlayStation 3","Action, 1st-person, Shooter, World War II, Regional differences",Raven Software Corporation,"Activision Publishing, Inc., 1C Company"
9515,Crash Bash,2000-11-06,7.3,https://www.mobygames.com/game/9515/crash-bash/,"PlayStation, PSP, PlayStation 3, PS Vita","Action, 3rd-person (Other), Mini-games, Party game, Regional differences","Eurocom Developments Ltd, Cerny Games, Inc.","Sony Computer Entertainment Europe Ltd., Sony Computer Entertainment America Inc., Sony Computer Entertainment Inc."
1999,Normality,1996-08-01,7.3,https://www.mobygames.com/game/1999/normality/,"DOS, Windows, Linux, Macintosh","Adventure, 1st-person, Sci-fi / futuristic, Puzzle elements, Regional differences",Gremlin Interactive Limited,"Interplay Productions, Inc., Gremlin Interactive Limited, Interplay Entertainment Corp., Kingstill International Software Services Ltd., Blue Moon Red Owl, Funbox Media Ltd., ZOO Digital Publishing Ltd."
4186,Nightmare Creatures,1997-10-01,7.29,https://www.mobygames.com/game/4186/nightmare-creatures/,"Windows, PlayStation, Nintendo 64","Action, Fantasy, Horror, Behind view, Direct control, Regional differences",Kalisto Entertainment SA,"Activision Publishing, Inc., Sony Computer Entertainment Inc., Activision, Inc., Sony Computer Entertainment Europe Ltd."
30907,TimeShift,2007-10-30,7.29,https://www.mobygames.com/game/30907/timeshift/,"Windows, Xbox 360, PlayStation 3, Xbox One","Action, 1st-person, Sci-fi / futuristic, Shooter, Direct control, Steampunk, Regional differences","Saber Interactive, Inc.","Sierra Entertainment, Inc., Activision Publishing, Inc."
199,Golden Axe,1989-06,7.29,https://www.mobygames.com/game/199/golden-axe/,"DOS, Windows, Genesis, Amiga, Atari ST, SEGA Master System, Commodore 64, ZX Spectrum, TurboGrafx CD, WonderSwan Color, Amstrad CPC, Xbox 360, Macintosh, PlayStation 3, Wii, iPhone, Arcade, Nintendo Switch, Linux, Xbox One, iPad, Android","Action, Side view, Fantasy, Beat 'em up / brawler, 2D scrolling, Direct control, Regional differences","Team Shinobi, Digital Eclipse Entertainment Partners Co.","Bandai Co., Ltd., Telenet Japan Co., Ltd., Virgin Mastertronic Ltd., SEGA Games Co., Ltd., Tronix, Tec Toy Indústria de Brinquedos S.A., SEGA Corporation, SEGA Europe Ltd., SEGA Enterprises Ltd., 16-Blitz, SEGA of America, Inc."
87950,Dungeon Travelers 2: The Royal Library & The Monster Seal,2013-03-28,7.28,https://www.mobygames.com/game/87950/dungeon-travelers-2-the-royal-library-the-monster-seal/,"Windows, PS Vita, PSP","Action, 1st-person, Anime / Manga, Japanese-style RPG (JRPG), Regional differences",Aquaplus,"Atlus U.S.A., Inc., Shiravune, Aquaplus"
417,Grand Theft Auto,1997-12-14,7.26,https://www.mobygames.com/game/417/grand-theft-auto/,"DOS, Windows, PlayStation, Game Boy Color","Action, Racing / Driving, Top-down, Crime, 2D scrolling, Direct control, Automobile, Contemporary, North America, Regional differences","DMA Design Limited, Tarantula Studios","BMG Interactive Entertainment, Rockstar Games, Inc., Take-Two Interactive Software, Inc., Sold Out Sales & Marketing Ltd., Syscom Entertainment Inc., American Softworks Corporation"
4761,Medal of Honor: Underground,2000-10-24,7.26,https://www.mobygames.com/game/4761/medal-of-honor-underground/,"PlayStation, Game Boy Advance, PSP, PlayStation 3, PS Vita","Action, 1st-person, Historical events, Shooter, Spy / espionage, War, Direct control, Europe, World War II, Regional differences","DreamWorks Interactive L.L.C., Rebellion Developments Ltd.","Ubi Soft Entertainment Software, Destination Software, Inc., Electronic Arts, Inc."
25362,Scarface: The World Is Yours,2006-10-08,7.24,https://www.mobygames.com/game/25362/scarface-the-world-is-yours/,"Windows, PlayStation 2, Xbox, Wii","Action, Racing / Driving, 1st-person, Shooter, Licensed, Behind view, Sandbox / open world, Direct control, Regional differences",Radical Entertainment Inc.,"Sierra Entertainment, Inc."
36801,Robert Ludlum's The Bourne Conspiracy,2008-05-30,7.24,https://www.mobygames.com/game/36801/robert-ludlums-the-bourne-conspiracy/,"Xbox 360, PlayStation 3","Action, Shooter, Licensed, Spy / espionage, Stealth, Behind view, Direct control, Europe, Quick Time Events (QTEs), Regional differences","High Moon Studios, Inc.","Sierra Entertainment, Inc."
26451,McDonald's Treasure Land Adventure,1993-09-23,7.23,https://www.mobygames.com/game/26451/mcdonalds-treasure-land-adventure/,Genesis,"Action, Side view, Platform, Licensed, 2D scrolling, Falling block puzzle, Regional differences","Treasure Co., Ltd.","SEGA Enterprises Ltd., Tec Toy Indústria de Brinquedos S.A., SEGA of America, Inc."
31881,Jam Sessions,2007-02-01,7.22,https://www.mobygames.com/game/31881/jam-sessions/,Nintendo DS,"Simulation, Educational, Music, Music / rhythm, Regional differences",Plato Corp.,"Ubisoft Entertainment SA, Plato Corp."
12911,R-Type III: The Third Lightning,1993-12-10,7.22,https://www.mobygames.com/game/12911/r-type-iii-the-third-lightning/,"Game Boy Advance, SNES, Wii","Action, Sci-fi / futuristic, Arcade, Side view, Shooter, 2D scrolling, Space flight, Regional differences",Irem Corp.,"Destination Software, Inc., ZOO Digital Publishing Ltd., Irem Corp., Jaleco Entertainment, Inc., Jaleco USA, Inc., Irem Software Engineering, Inc."
6598,Castlevania: Dracula X,1995-07-21,7.22,https://www.mobygames.com/game/6598/castlevania-dracula-x/,"SNES, New Nintendo 3DS, Wii U","Action, Side view, Platform, Anime / Manga, Fantasy, Horror, 2D scrolling, Regional differences","Konami Co., Ltd.","Konami Digital Entertainment, Inc., Konami Co., Ltd., Konami (America), Inc."
22457,SiN Episodes: Emergence,2006-05-09,7.21,https://www.mobygames.com/game/22457/sin-episodes-emergence/,Windows,"Action, 1st-person, Sci-fi / futuristic, Shooter, Direct control, Regional differences",Ritual Entertainment,"Ritual Entertainment, Buka Entertainment, CyberFront Corporation"
8521,Indiana Jones and the Emperor's Tomb,2003-02-24,7.21,https://www.mobygames.com/game/8521/indiana-jones-and-the-emperors-tomb/,"Windows, PlayStation 2, Xbox, Macintosh, Xbox 360, Xbox One","Action, Puzzle elements, Licensed, Behind view, Interwar, Regional differences","Collective, Inc., The","LucasArts, Activision Publishing, Inc., Disney Interactive Studios, Inc., Aspyr Media, Inc., Lucasfilm Ltd."
34994,Dark Sector,2008-03-25,7.21,https://www.mobygames.com/game/34994/dark-sector/,"Windows, Xbox 360, PlayStation 3","Action, Sci-fi / futuristic, Horror, Spy / espionage, Behind view, Direct control, Regional differences","Digital Extremes, Inc.","Aspyr Media, Inc., Noviy Disk, City Interactive S.A., ZOO Corporation, D3Publisher of America, Inc., D3Publisher Inc., D3Publisher of Europe Ltd."
8609,Rygar,1987-04-17,7.2,https://www.mobygames.com/game/8609/rygar/,"NES, Arcade, Nintendo Switch","Action, Side view, Platform, Metroidvania, Fantasy, Diagonal-down, 2D scrolling, RPG elements, Regional differences","Tecmo, Ltd., Tecmo, Inc.","Tecmo, Ltd., Tecmo, Inc., Nintendo of America Inc., Koei Tecmo Games Co., Ltd."
8377,Unreal II: The Awakening,2003-02-04,7.18,https://www.mobygames.com/game/8377/unreal-ii-the-awakening/,"Windows, Xbox","Action, 1st-person, Sci-fi / futuristic, Shooter, Direct control, Regional differences",Legend Entertainment Company,"Infogrames, Inc., Epic Games, Inc., Atari, Inc."
40822,SWAT: Global Strike Team,2003-10-28,7.17,https://www.mobygames.com/game/40822/swat-global-strike-team/,"PlayStation 2, Xbox","Action, Simulation, Strategy / tactics, 1st-person, Shooter, Crime, 3rd-person (Other), Tactical shooter, Contemporary, Regional differences",Argonaut Games PLC,"Microsoft Corporation, Sierra Entertainment, Inc."
11395,Desert Commander,1988-04-28,7.17,https://www.mobygames.com/game/11395/desert-commander/,NES,"Strategy / tactics, Top-down, Historical events, Turn-based, World War II, Regional differences, Turn-based strategy (TBS)","Kotobuki System Co., Ltd.","Kotobuki System Co., Ltd."
85383,Monster Monpiece,2013-01-24,7.17,https://www.mobygames.com/game/85383/monster-monpiece/,"Windows, PS Vita","Strategy / tactics, Cards / tiles, Anime / Manga, 3rd-person (Other), Regional differences","Compile Heart Co., Ltd.","Compile Heart Co., Ltd., Idea Factory International, Inc."
1259,Star Trek: The Next Generation - Klingon Honor Guard,1998-10-09,7.16,https://www.mobygames.com/game/1259/star-trek-the-next-generation-klingon-honor-guard/,"Windows, Macintosh","Action, 1st-person, Sci-fi / futuristic, Shooter, Licensed, Regional differences","MicroProse Software, Inc.","MicroProse Software, Inc., MacSoft"
2025,Delta Force,1998-10-15,7.16,https://www.mobygames.com/game/2025/delta-force/,Windows,"Action, 1st-person, Shooter, Direct control, Africa, Asia, Contemporary, Regional differences","NovaLogic, Inc.","ak tronic Software & Services GmbH, NovaLogic, Inc., THQ Nordic GmbH, Electronic Arts, Inc."
13529,EarthBound Beginnings,1989-07-27,7.16,https://www.mobygames.com/game/13529/earthbound-beginnings/,"NES, Wii U, Nintendo Switch","Role-playing (RPG), Turn-based, Diagonal-down, 2D scrolling, Japanese-style RPG (JRPG), Regional differences","Nintendo Co., Ltd., Ape, Pax Softnica","Nintendo Co., Ltd."
15938,Cosmic Fantasy 2,1991-04-05,7.15,https://www.mobygames.com/game/15938/cosmic-fantasy-2/,"TurboGrafx CD, Nintendo Switch","Sci-fi / futuristic, Top-down, Role-playing (RPG), Anime / Manga, Turn-based, Japanese-style RPG (JRPG), Regional differences","Shin-Nihon Laser Soft Co., Ltd.","Edia Co.,Ltd., Telenet Japan Co., Ltd., Working Designs"
1097,Grand Theft Auto 2,1999-10-22,7.15,https://www.mobygames.com/game/1097/grand-theft-auto-2/,"Windows, PlayStation, Dreamcast, Game Boy Color","Action, Racing / Driving, Top-down, Shooter, Crime, 2D scrolling, Direct control, Regional differences","Tarantula Studios, DMA Design Limited","Buka Entertainment, Rockstar Games, Inc., ZOO Corporation, ak tronic Software & Services Vertriebsgesellschaft mbh & Co. KG"
11402,The F.A. Premier League Stars,1999,7.15,https://www.mobygames.com/game/11402/the-fa-premier-league-stars/,"Windows, PlayStation","Sports, Football (European) / Soccer, Licensed, 3rd-person (Other), Regional differences","Electronic Arts UK Ltd., Software Creations Ltd.","Dice Multi Media Europe B.V., Electronic Arts, Inc."
7179,Dead to Rights,2002-08-20,7.15,https://www.mobygames.com/game/7179/dead-to-rights/,"Windows, PlayStation 2, Xbox, GameCube, Xbox One, Xbox 360","Action, Shooter, Detective / mystery, Behind view, Mini-games, Direct control, Regional differences",Namco Hometek Inc.,"Namco Europe Limited, Namco Limited, Namco Hometek Inc., Hip Interactive Corp., BANDAI NAMCO Entertainment Inc., Russobit-M"
30102,Medal of Honor: Airborne,2007-09-04,7.14,https://www.mobygames.com/game/30102/medal-of-honor-airborne/,"Windows, Xbox 360, PlayStation 3","Action, 1st-person, Historical events, Shooter, War, Direct control, Europe, World War II, Regional differences",Electronic Arts Los Angeles,"ak tronic Software & Services GmbH, Electronic Arts, Inc."
7953,Hearts of Iron,2002-11-15,7.14,https://www.mobygames.com/game/7953/hearts-of-iron/,"Windows, Macintosh","Strategy / tactics, Top-down, Historical events, Real-time, Managerial / business simulation, World War II, Regional differences","Paradox Interactive AB, Paradox Entertainment AB","Paradox Entertainment AB, Paradox Interactive AB, Virtual Programming Ltd., Koch Media GmbH (Austria), Strategy First, Inc., CyberFront Corporation, 1C Company, Nobilis France, PAN Vision AB, Snowball.ru, Friendware"
36082,Bugs Bunny: Crazy Castle 3,1997-07-18,7.14,https://www.mobygames.com/game/36082/bugs-bunny-crazy-castle-3/,"Game Boy Color, Game Boy","Action, Side view, Platform, Fantasy, Licensed, 2D scrolling, Direct control, Regional differences","Kotobuki System Co., Ltd.","Nintendo of America Inc., Nintendo of Europe GmbH, Kotobuki System Co., Ltd."
18755,Medal of Honor: European Assault,2005-06-07,7.14,https://www.mobygames.com/game/18755/medal-of-honor-european-assault/,"PlayStation 2, Xbox, GameCube, PlayStation 3","Action, 1st-person, Historical events, Shooter, War, Direct control, Africa, Europe, World War II, Regional differences",Electronic Arts Los Angeles,"Electronic Arts, Inc."
9845,Final Fight 2,1993-05-22,7.14,https://www.mobygames.com/game/9845/final-fight-2/,"SNES, Wii, Wii U","Action, Side view, Martial arts, Beat 'em up / brawler, 2D scrolling, Regional differences","Capcom Co., Ltd.","Capcom Co., Ltd."
2864,Fast Food Tycoon,1999-03-17,7.13,https://www.mobygames.com/game/2864/fast-food-tycoon/,Windows,"Simulation, Strategy / tactics, Real-time, Isometric, Managerial / business simulation, Comedy, Crime, Diagonal-down, Free camera, City building / construction simulation, Point and select, Regional differences",Software 2000,"IQ Media Nordic AB, Dinamic Multimedia, S.A., Frogster Interactive Pictures AG, Activision Value Publishing, Inc., Software 2000"
31998,Medal of Honor: Heroes 2,2007-11-13,7.13,https://www.mobygames.com/game/31998/medal-of-honor-heroes-2/,"PSP, Wii","Action, 1st-person, Historical events, War, Rail shooter, Direct control, Europe, World War II, Regional differences",Team Fusion,"Electronic Arts, Inc."
28747,Full Spectrum Warrior: Ten Hammers,2006-03-28,7.12,https://www.mobygames.com/game/28747/full-spectrum-warrior-ten-hammers/,"Windows, PlayStation 2, Xbox, PlayStation 3","Action, Strategy / tactics, Shooter, Behind view, Contemporary, Regional differences","Pandemic Studios, LLC","Nordic Games GmbH, THQ Inc., Nordic Games Publishing AB, Buka Entertainment"
